timestamp,temperature_c,wind_speed_mps,solar_radiation_wm2,humidity_pct,pressure_hpa,occupancy,heating_load_kw,lab_load_kw,flexible_load_kw,critical_load_kw,load_kw,solar_kw,wind_kw,station,hour,day_of_week,month,day_of_year,hour_sin,hour_cos,day_sin,day_cos,annual_sin,annual_cos,load_lag_1,load_lag_2,load_lag_3,load_lag_6,load_lag_12,load_lag_24,load_lag_48,load_lag_168,load_roll_3,load_roll_24,load_roll_168,target_load_kw
2025-01-08 10:00:00,-5.583062007638594,16.171022310833454,59.28251137300616,63.28975386221667,981.700513316492,41.401180683586496,149.80649465961628,40.74329277413294,16.319293344497755,82.03562820933655,310.73072465478043,2.2675560600174856,70.0,bharati,10,2,1,8,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.13718540405660057,0.9905453876091833,276.4528022081992,260.8347509298205,264.8466157031906,201.89221421232767,261.3236663989481,263.2048755409834,308.1016551487389,295.51986691399964,282.6727592642667,257.1823637104326,266.07786719029383,283.04561762477186
2025-01-08 11:00:00,-5.283664352122184,12.815012338850238,64.70365434785565,76.88861567038417,969.4743177540104,36.6827610042525,124.68049118195464,41.94496908045447,17.259996915300103,77.13059514443638,283.04561762477186,2.4749147788054784,70.0,bharati,11,2,1,8,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.13718540405660057,0.9905453876091833,310.73072465478043,276.4528022081992,260.8347509298205,212.5406626917249,243.194025595591,267.7015180975317,324.9496479115484,315.20806225858314,290.07638149591713,257.82170119073425,265.8864240674735,255.96030407524944
2025-01-08 12:00:00,-4.090060467153233,8.499495239694374,69.06932287005647,66.75883352395141,980.5874067601228,45.99356207162095,92.60674084409034,41.47764948962638,16.89985977971121,70.6691131177807,255.96030407524944,2.6419015997796595,24.157020563810395,bharati,12,2,1,8,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.13718540405660057,0.9905453876091833,283.04561762477186,310.73072465478043,276.4528022081992,226.57164551722133,223.73379372128397,288.42238986789465,299.7235434394907,309.9439575617866,283.2455487849339,256.4691142827074,265.5650927967203,282.5883179508671
2025-01-08 13:00:00,-3.9699022092904697,12.471400360028428,74.99832901293976,67.18291373199489,1016.7734556077286,45.17554698568726,118.1017391595096,42.0,13.558942857776623,75.82034783190193,282.5883179508671,2.868686084744946,70.0,bharati,13,2,1,8,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.13718540405660057,0.9905453876091833,255.96030407524944,283.04561762477186,310.73072465478043,264.8466157031906,211.61893249552784,275.007072369966,314.2480819058284,298.52816580659737,273.8647465502961,256.7849995152449,265.47021274996,267.6178901220022
2025-01-08 14:00:00,-4.426635371034561,10.845116705343852,70.04675270144112,80.18790505786319,984.2432004319348,44.92498805008064,101.52402718185036,42.0,16.366208734403234,72.50480543637008,267.6178901220022,2.6792882908301228,51.381287247893866,bharati,14,2,1,8,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.13718540405660057,0.9905453876091833,282.5883179508671,255.96030407524944,283.04561762477186,260.8347509298205,244.121682461878,277.2476248471553,316.3332820801978,275.6770467984283,268.72217071603956,256.3837605683635,265.422241579267,276.27221953204065
2025-01-08 15:00:00,-3.4813355330348625,13.013770665331688,67.21870796677213,68.56630270180412,996.7523531725348,42.03279688466892,115.68685318084631,41.08993645536326,14.776969127150709,75.2463642817056,276.27221953204065,2.571115579729034,70.0,bharati,15,2,1,8,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.13718540405660057,0.9905453876091833,267.6178901220022,282.5883179508671,255.96030407524944,276.4528022081992,209.74540757751623,285.232459301698,335.5271824673783,273.8883261641638,275.49280920163665,256.01041724462783,265.43643142074245,277.95153053944813
2025-01-08 16:00:00,-3.2214387265135875,13.314496965317147,38.73327344136263,69.20360870746254,966.392865407734,40.12110712902467,116.40527918004118,42.0,16.05674758487321,75.48105583600824,277.95153053944813,1.4815477091321203,70.0,bharati,16,2,1,8,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.13718540405660057,0.9905453876091833,276.27221953204065,267.6178901220022,282.5883179508671,310.73072465478043,201.89221421232767,282.2675609365168,350.82346963177616,259.6412328971223,273.9472133978303,255.83058264474997,265.54542128766104,287.9063822117116
2025-01-08 17:00:00,-1.9860340663330731,16.00021230133605,25.37054341114904,69.63959006412402,979.7544205098555,41.9627653506976,125.03918036902878,40.9808562726725,16.423176096869614,77.10592170107302,287.9063822117116,0.9704232854764506,70.0,bharati,17,2,1,8,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.13718540405660057,0.9905453876091833,277.95153053944813,276.27221953204065,267.6178901220022,283.04561762477186,212.5406626917249,295.75495137121186,362.77300680752165,267.77631817884406,280.7100440944001,255.50355892977078,265.66524309738054,280.8600791873014
2025-01-08 18:00:00,-2.066731178263678,12.81540811962403,4.11952676304501e-15,70.12076857826611,966.988973149468,43.165120914240426,111.7906460306524,41.31906172124699,21.14038358315588,74.49003537825519,280.8600791873014,1.5757189868647162e-16,70.0,bharati,18,2,1,8,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.13718540405660057,0.9905453876091833,287.9063822117116,277.95153053944813,276.27221953204065,255.96030407524944,226.57164551722133,296.80453057799656,340.424893406224,273.4993224575986,282.23933064615363,254.8392067884918,265.7090571255335,262.8843389242163
2025-01-08 19:00:00,-3.407905643288,13.982359747640526,0.0,77.18008427184449,1008.2861107648122,40.44392574967253,127.8051808494256,8.966140701961363,20.03609235862884,74.45765024008125,262.8843389242163,0.0,70.0,bharati,19,2,1,8,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.13718540405660057,0.9905453876091833,280.8600791873014,287.9063822117116,277.95153053944813,282.5883179508671,264.8466157031906,257.6814809437284,269.9254726124456,233.58987694453424,277.2169334410764,255.0559925376788,265.8834289230316,222.91771383229823
2025-01-08 20:00:00,-4.771107301883024,10.192807971360024,0.0,64.86974433050018,956.9959699142108,27.495480116182875,99.98496186036024,8.62044525571715,20.834316629136207,68.85903689764376,222.91771383229823,0.0,42.46768750791462,bharati,20,2,1,8,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.13718540405660057,0.9905453876091833,262.8843389242163,280.8600791873014,287.9063822117116,267.6178901220022,260.8347509298205,238.36992782200983,295.33217099679536,225.19066875437136,255.55404398127192,254.41215028810748,265.86989942944786,232.1707247881735
2025-01-08 21:00:00,-3.3080744094612244,12.384701431460124,0.0,70.99884013440273,991.7032298199256,30.872864831393684,108.2216020055393,8.555262454039164,19.879221681712394,70.49984664651178,232.1707247881735,0.0,70.0,bharati,21,2,1,8,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.13718540405660057,0.9905453876091833,222.91771383229823,262.8843389242163,280.8600791873014,276.27221953204065,276.4528022081992,260.28028874666313,271.5019473783309,229.03172735734165,239.32425918156264,253.24091845650378,265.8885839379647,261.81915146783336
2025-01-08 22:00:00,-1.896620138736325,16.947386856263247,0.0,79.4642377415783,991.1334246250972,30.128551597957703,135.27691035632355,8.331285028684656,21.33390117149828,75.88851057413318,261.81915146783336,0.0,70.0,bharati,22,2,1,8,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.13718540405660057,0.9905453876091833,232.1707247881735,222.91771383229823,262.8843389242163,277.95153053944813,310.73072465478043,261.3236663989481,271.324353315523,238.7598732391669,238.96919669610165,253.26156366770735,266.0258415464687,247.3088218825285
2025-01-08 23:00:00,-2.3109486503287258,17.33308583011265,0.0,86.54692577177092,989.9668863258544,31.954868234437285,139.65031996519605,7.959841727006363,5.815275193542263,76.72604816573985,247.3088218825285,0.0,70.0,bharati,23,2,1,8,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.13718540405660057,0.9905453876091833,261.81915146783336,232.1707247881735,222.91771383229823,287.9063822117116,283.04561762477186,243.194025595591,254.27518531743635,207.9170139562624,247.0995660461784,253.43301351299635,266.26031659364884,234.24163822499628
2025-01-09 00:00:00,-2.8971420570440984,14.75567336632026,0.0,62.53152862124495,942.7921210481744,33.447592820420965,126.19617938318862,8.745972979346043,6.458069993184758,74.11383317457232,234.24163822499628,0.0,70.0,bharati,0,3,1,9,0.0,1.0,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,247.3088218825285,261.81915146783336,232.1707247881735,280.8600791873014,255.96030407524944,223.73379372128397,251.50571488350448,218.69132540534247,247.78987052511934,253.8708403673177,266.3528779794801,223.63474024660084
2025-01-09 01:00:00,-1.7562984505181398,14.28619278277504,0.0,73.54645265228477,948.5871194915156,31.78085214528173,115.62865706705398,8.81807785867441,5.898977478478251,72.00753919927823,223.63474024660084,0.0,70.0,bharati,1,3,1,9,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,234.24163822499628,247.3088218825285,261.81915146783336,262.8843389242163,282.5883179508671,211.61893249552784,265.7401288003732,209.89917072564091,235.06173345137518,254.37149902361242,266.4346373218667,244.3692139712861
2025-01-09 02:00:00,-3.018363309371379,16.869379808682705,0.0,70.78207299621187,987.1070102234232,26.75925821784546,139.31891510257677,8.839558846147325,6.284257224431118,76.74773890513009,244.3692139712861,0.0,70.0,bharati,2,3,1,9,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,223.63474024660084,234.24163822499628,247.3088218825285,222.91771383229823,267.6178901220022,244.121682461878,287.6795378656542,237.3230350836214,234.0818641476277,254.38181283650442,266.47657886286476,234.05504004369865
2025-01-09 03:00:00,-3.988376182737464,13.673084077183296,0.0,72.10030428559446,968.3838716525393,29.607512368904377,127.95385792584052,8.387869313623668,6.600830832567805,74.42955851653046,234.05504004369865,0.0,70.0,bharati,3,3,1,9,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,244.3692139712861,223.63474024660084,234.24163822499628,232.1707247881735,276.27221953204065,209.74540757751623,259.3305152698968,236.71928221533165,234.0196647538618,255.394714189262,266.46072027850977,199.8859619814846
2025-01-09 04:00:00,-3.496539593953878,9.871076908350837,0.0,66.92050539890377,973.4285990721352,30.60744725107698,93.1193480510061,8.003635383015311,6.025492417987417,67.42423314850275,199.8859619814846,0.0,38.46994092840614,bharati,4,3,1,9,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,234.05504004369865,244.3692139712861,223.63474024660084,261.81915146783336,277.95153053944813,201.89221421232767,229.8324694891685,226.90107332729295,226.1034053321564,255.31112034631022,266.2999160443086,219.14739456021283
2025-01-09 05:00:00,-3.97818865806675,10.90146688696566,0.0,78.07536312115268,977.3582803386,31.662985700251895,109.46196681675208,8.718661450517182,6.425302306751065,70.76425950840212,219.14739456021283,0.0,52.20378242332481,bharati,5,3,1,9,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,199.8859619814846,234.05504004369865,244.3692139712861,247.3088218825285,287.9063822117116,212.5406626917249,224.92889890506785,225.6621057575309,217.69613219513198,255.58640084083058,266.26113800146743,217.45903477722456
2025-01-09 06:00:00,-4.0707708665250255,11.628860341933615,5.85775235892739e-15,77.78099824996889,966.0465748023666,31.785245874449807,109.0584525983694,8.940183262808501,6.306871170807206,70.70570884595472,217.45903477722456,2.240590277289726e-16,63.603923969671214,bharati,6,3,1,9,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,219.14739456021283,199.8859619814846,234.05504004369865,234.24163822499628,280.8600791873014,226.57164551722133,221.0401939953939,206.73259926460827,212.16413043964062,255.20670872666403,266.32498583189965,226.1646741053434
2025-01-09 07:00:00,-4.298435426930636,11.731137722964998,23.110503919427604,90.66903378603163,962.9444274313734,41.65489728977851,109.09907376350924,8.818890343084117,7.560333384291455,70.70170378701027,226.1646741053434,0.8839767749181058,65.32651812174228,bharati,7,3,1,9,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,217.45903477722456,219.14739456021283,199.8859619814846,223.63474024660084,262.8843389242163,264.8466157031906,229.60479082327063,223.57905920413484,220.92370114759356,253.59496116008708,266.3403763967878,239.82213289246977
2025-01-09 08:00:00,-4.056971119912696,8.517579845783294,48.17597882757147,63.5923245965672,984.9990027302548,40.5739318776256,95.12013366197374,40.01353026113223,6.673962974874325,71.02537975850797,239.82213289246977,1.8427311901546088,24.318655053766683,bharati,8,3,1,9,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,226.1646741053434,217.45903477722456,219.14739456021283,244.3692139712861,222.91771383229823,260.8347509298205,264.305747880888,279.3750719612509,227.8152805916792,252.71943540853079,266.1049422356641,242.18083105467863
2025-01-09 09:00:00,-2.871907376192887,9.797002951032423,39.07264906577404,59.77496644845084,950.6905175521932,44.32171841767933,90.08788198976626,42.0,6.750228610542962,70.21757639795325,242.18083105467863,1.494528826765857,37.58554544461877,bharati,9,3,1,9,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,239.82213289246977,226.1646741053434,217.45903477722456,234.05504004369865,232.1707247881735,276.4528022081992,249.62735049926,271.5110375904611,236.05587935083054,251.2914366104674,265.93035767295106,244.7784452473604
2025-01-09 10:00:00,-2.966855990941436,10.14831080069744,58.85071144561507,86.45991866471775,975.8955723860018,42.744064818665,92.46972828314152,37.07755553647733,15.690777269479153,70.20170121027604,244.7784452473604,2.2510397127947765,41.899439723275385,bharati,10,3,1,9,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,242.18083105467863,239.82213289246977,226.1646741053434,199.8859619814846,261.81915146783336,310.73072465478043,263.2048755409834,295.4246771583377,242.2604697315029,248.54342496849162,265.62889200681434,245.95763580966675
2025-01-09 11:00:00,-2.5561902187725,8.332508259147545,59.13210291480826,71.42608929298609,972.986539134508,42.50372548513237,90.89594457220868,42.0,13.482398596044913,70.37918891444174,245.95763580966675,2.261802936491416,22.696783138537235,bharati,11,3,1,9,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,244.7784452473604,242.18083105467863,239.82213289246977,219.14739456021283,247.3088218825285,283.04561762477186,267.7015180975317,294.4399763962242,244.30563737056855,246.9980923928622,265.34030664618007,268.7936303518857
2025-01-09 12:00:00,-4.603077513254172,12.135885740317065,87.59455961397796,70.02456899099887,984.5736419601624,40.03835929043342,111.15719827764872,42.0,16.048924262439627,74.43143965552974,268.7936303518857,3.350491905234657,70.0,bharati,12,3,1,9,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,245.95763580966675,244.7784452473604,242.18083105467863,217.45903477722456,234.24163822499628,255.96030407524944,288.42238986789465,296.6974810827572,253.1765704696376,247.5328143210554,265.1742122965915,299.16425334230706
2025-01-09 13:00:00,-4.684905494986495,14.912809579769348,70.58683250019418,74.59712351564782,1027.969225872052,47.04954170569183,133.80006209972106,42.0,14.671789229703409,78.96001241994422,299.16425334230706,2.699946343132427,70.0,bharati,13,3,1,9,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,268.7936303518857,245.95763580966675,244.7784452473604,226.1646741053434,223.63474024660084,282.5883179508671,275.007072369966,336.04422529774405,271.3051731679531,248.2234782956987,264.95468865399965,298.7064980836992
2025-01-09 14:00:00,-5.475247919706711,13.721652184206564,70.69929252289562,64.06870647311497,967.3249306874994,42.422606185961406,134.8055049781248,42.0,17.16569026180965,79.16110099562496,298.7064980836992,2.704247939000757,70.0,bharati,14,3,1,9,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,299.16425334230706,268.7936303518857,245.95763580966675,239.82213289246977,244.3692139712861,267.6178901220022,277.2476248471553,345.5963644057468,288.8881272592973,249.51883696076945,264.6755823068446,298.09390255657235
2025-01-09 15:00:00,-6.540387461566991,12.778167894027622,52.42848882372813,77.20929273431457,992.3146509404734,41.58295451556527,131.38846252386708,40.505219411890096,17.235766982334468,78.32821444596242,298.09390255657235,2.005389697507601,70.0,bharati,15,3,1,9,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,298.7064980836992,299.16425334230706,268.7936303518857,242.18083105467863,234.05504004369865,276.27221953204065,285.232459301698,285.33930645830486,298.6548846608595,250.42807375345822,264.7515025217152,300.73723624551127
2025-01-09 16:00:00,-7.213721215933059,13.612162859578865,24.948971529398165,74.48777106208547,988.9742886574684,42.42276306719236,134.62289632485917,42.0,17.143290539308982,79.12457926497184,300.73723624551127,0.9542981609994796,70.0,bharati,16,3,1,9,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,298.09390255657235,298.7064980836992,299.16425334230706,244.7784452473604,199.8859619814846,277.95153053944813,282.2675609365168,313.2693475541573,299.1792122952609,251.37747815787756,264.67690662106855,294.76115498708526
2025-01-09 17:00:00,-7.343562236344696,12.300555265569873,24.89614592212113,82.6569450210045,995.078132231376,41.47091228461122,131.1711150669349,39.82654442694015,16.763196586940822,78.216877456081,294.76115498708526,0.9522775815211332,70.0,bharati,17,3,1,9,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,300.73723624551127,298.09390255657235,298.7064980836992,245.95763580966675,219.14739456021283,287.9063822117116,295.75495137121186,316.5851121288708,297.8640979297229,251.6630936901848,264.5470021142722,270.4598361886256
2025-01-09 18:00:00,-6.33799259037226,10.191521698887913,2.9020981121708173e-15,80.43568622215847,981.1607516219256,38.57809650944756,109.77378630789056,38.227016083665376,19.275772266884815,73.77745886994467,270.4598361886256,1.1100525279053376e-16,42.45119142486038,bharati,18,3,1,9,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,294.76115498708526,300.73723624551127,298.09390255657235,268.7936303518857,217.45903477722456,280.8600791873014,296.80453057799656,321.35085184029737,288.65274247374066,251.22975023190665,264.24407940205987,261.4093414466997
2025-01-09 19:00:00,-7.430934250163638,11.594222949054185,0.0,81.78398452506067,1010.9462051343831,42.54669309185926,124.44654733415052,8.540531775104922,19.536558733134736,73.74336264434059,261.4093414466997,0.0,63.02736960113752,bharati,19,3,1,9,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,270.4598361886256,294.76115498708526,300.73723624551127,299.16425334230706,226.1646741053434,262.8843389242163,257.6814809437284,292.75427379689904,275.54344420747015,251.16829200367678,264.0575024237849,228.7204861549488
2025-01-09 20:00:00,-7.215118787871123,9.533826431943394,0.0,76.38643489844952,997.3353581476924,26.010998449531677,102.93512146989012,8.517441405497596,21.44112097252012,69.43876843452779,228.7204861549488,0.0,34.550047557098814,bharati,20,3,1,9,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,261.4093414466997,270.4598361886256,294.76115498708526,298.7064980836992,239.82213289246977,222.91771383229823,238.36992782200983,279.0183463978662,253.52988793009135,251.4100741837872,263.7581103985294,232.95077816057207
2025-01-09 21:00:00,-7.479889395897206,8.537389632599952,0.0,86.46634682203913,997.6217014840348,29.897739861578668,105.1023118252649,7.329686973252055,24.064956468036463,69.75343106237818,232.95077816057207,0.0,24.496498096466382,bharati,21,3,1,9,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,228.7204861549488,261.4093414466997,270.4598361886256,298.09390255657235,242.18083105467863,232.1707247881735,260.28028874666313,284.8047438589992,241.02686858740682,251.44257640763715,263.4494558408007,235.25627071896065
2025-01-09 22:00:00,-7.5826316502067455,8.272646241205617,0.0,79.3416136561838,959.5435194082282,25.65701072689249,110.02809680551547,8.767542529611053,21.15873821914829,70.8823736140642,235.25627071896065,0.0,22.1873419375846,bharati,22,3,1,9,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,232.95077816057207,228.7204861549488,261.4093414466997,300.73723624551127,244.7784452473604,261.81915146783336,261.3236663989481,281.41423294721363,232.30917834482713,250.33578970976745,263.17470606563245,227.7500651451086
2025-01-09 23:00:00,-6.479766696471613,10.858525919364569,0.0,70.80399184330365,986.7341163605488,24.25422031191704,119.64054243466605,8.378768246513873,6.676031464578706,72.7659853115846,227.7500651451086,0.0,51.576237421761085,bharati,23,3,1,9,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.1542040475626894,0.988039023376751,235.25627071896065,232.95077816057207,228.7204861549488,294.76115498708526,245.95763580966675,247.3088218825285,243.194025595591,256.94481356966844,231.9857046748804,249.52084151237497,263.0009278012006,228.9621530302402
2025-01-10 00:00:00,-5.908546924883865,11.868286734151797,0.0,68.47141177162895,975.8226021860468,31.172509215264004,117.09040711974048,8.779151348732396,7.474091444565174,72.29599655882133,228.9621530302402,0.0,67.68403810615737,bharati,0,4,1,10,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.17117705961019986,0.985240282501282,227.7500651451086,235.25627071896065,232.95077816057207,270.4598361886256,268.7936303518857,234.24163822499628,223.73379372128397,245.7188567032385,230.65616296476978,249.30086296259344,262.90118551743274,222.87455637642952
